Label,Image_Path
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_637803.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_827462.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_848804.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_280715.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_713194.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_147981.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_881862.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_845115.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_640980.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_673919.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_928397.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_90355.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_860031.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_174705.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_264833.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_892429.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_965179.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_549762.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_49215.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_807787.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_335749.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_889100.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_641976.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_406945.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_326538.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_22197.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_815872.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_679849.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_618537.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_99338.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_172469.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_455523.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_546746.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_220744.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_504848.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_289279.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_451736.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_374431.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_93721.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_746210.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_95396.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_462686.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_366598.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_348770.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_545506.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_100102.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_897436.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_925384.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_975585.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_411327.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_309583.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_24200302.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_422994.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_99303.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_31317.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_232284.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_926393.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_800475.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_351114.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_853366.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_556627.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_726199.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_27002.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_801290.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_305735.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_23839.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_992623.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_911932.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_505208.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_223010.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_581736.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_728520.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_60640.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_994163.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_274684.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_475530.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_506702.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_59759.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_519510.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_779592.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_330726.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_329684.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_124938.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_296615.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_872678.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_985011.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_589182.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_612971.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_162861.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_152930.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_420931.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_752724.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_38346.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_676044.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_545194.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_572677.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_754114.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_580588.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_749108.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_817842.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_842957.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_680879.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_309434.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_725557.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_129641.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_939188.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_55966.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_81869.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_452882.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_276896.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_945489.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_421910.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_466566.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_163898.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_736344.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_630455.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_752647.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_49997.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_121453.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_885874.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_577892.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_55185.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_82322.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_868762.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_650536.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_527567.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_119131.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_695712.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_196807.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_297732.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_201984.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_127306.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_218471.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_93147.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_532264.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_360297.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_837965.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_509224.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_368595.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_712840.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_768965.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_957241.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_464090.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_279501.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_372647.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_356694.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_661622.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_684441.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_250396.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_877555.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_357319.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_34424.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_364012.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_445437.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_868537.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_442038.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_982740.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_334078.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_158249.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_818588.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_462301.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_854946.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_852185.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_878384.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_396430.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_66834.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_305833.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_26315.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_555744.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_830805.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_10387.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_891907.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_760001.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_606591.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_612717.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_802408.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_142746.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_68896.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_855006.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_584667.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_511856.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_101381.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_875399.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_240977.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_1581.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_726414.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_395695.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_900142.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_412942.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_503349.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_791032.jpg
basophil,/Volumes/B/BootCamp/Blood_Cell_project/dataset/PBC_dataset_normal_DIB/basophil/BA_733311.jpg
