Label,ImageSize,CellArea,Cell_perimeter,cell_circularity
basophil,130680,15368.5,697.7127639055252,2.5206467717524004
basophil,130680,9188.0,499.10259211063385,2.1574900438288975
basophil,130680,10458.0,484.61731147766113,1.787060873504397
basophil,130680,14170.0,589.6711345911026,1.9527202204611906
basophil,130680,12118.0,763.3523725271225,3.8265668715291565
basophil,130680,13226.5,806.0214192867279,3.908754242160257
basophil,130680,10723.5,543.7716386318207,2.1942529189198803
basophil,130680,8871.5,774.9087224006653,5.386345135255429
basophil,130680,8563.5,446.0315248966217,1.8487149114444257
basophil,130680,11445.0,460.2741664648056,1.4730162548597663
basophil,130680,8072.5,742.7665864229202,5.438596007933086
basophil,130680,11229.5,633.0853474140167,2.8402347751811345
basophil,130680,9522.5,536.9432119131088,2.4093276646487483
basophil,130680,14273.5,992.1046798229218,5.487501514005714
basophil,130680,15843.0,751.3523738384247,2.8355678230762438
basophil,135054,9137.5,388.09039998054504,1.3116819608198358
basophil,130680,14057.5,565.3696180582047,1.8094516252254653
basophil,130680,13675.0,494.5584360361099,1.4233051790220144
basophil,130680,10592.5,573.5706290006638,2.4715276398578454
basophil,130680,12971.5,637.7127640247345,2.4948828360104045
basophil,130680,9146.0,455.10259199142456,1.802094482246377
basophil,130680,9332.0,678.9259667396545,3.9306126234015597
basophil,130680,7592.0,549.1858526468277,3.161350279615483
basophil,130680,10206.5,1063.7859188318253,8.823111564724968
basophil,130680,10503.0,512.2152906656265,1.987841935738739
basophil,130680,8445.5,395.4041076898575,1.4731505191012144
basophil,130680,10116.0,663.4112478494644,3.462158739563064
basophil,130680,8986.0,785.8376542329788,5.468766630018373
basophil,130680,13071.5,544.9432125091553,1.807870024647277
basophil,130680,9457.5,714.6244506835938,4.2970413095913464
basophil,130680,12144.0,669.2691125869751,2.935147577081338
basophil,130680,9205.0,953.518893122673,7.860043478530053
basophil,130680,10208.5,475.0020867586136,1.7588112625681005
basophil,135054,11026.5,495.8305139541626,1.7742669163315605
basophil,130680,16697.0,929.3767573833466,4.116568087519474
basophil,130680,10984.0,559.5289977788925,2.2681658616871365
basophil,130680,11012.0,630.014279961586,2.8683009708038694
basophil,130680,13466.5,1345.751428246498,10.702003763451945
basophil,135054,13829.5,656.4823154211044,2.4798745984068393
basophil,130680,8854.5,367.4629830121994,1.2135377375993393
basophil,130680,11065.0,768.1219245195389,4.243254108954267
basophil,130680,15055.0,702.7249572277069,2.610238142821581
basophil,130680,13222.5,538.658940911293,1.7462415034429182
basophil,130680,10628.5,664.19804418087,3.3030362801461064
basophil,130680,10323.0,488.21529030799866,1.8374137514681401
basophil,130680,10894.5,795.1929929256439,4.618786861386885
basophil,130680,11578.0,687.4112485647202,3.2478043545374864
basophil,130680,10142.0,614.1564154624939,2.959542053480372
basophil,130680,10100.5,415.40410685539246,1.3595301230307215
basophil,130680,12265.5,616.7422021627426,2.4678128056238546
basophil,130680,10783.5,1193.0407520532608,10.503667139618978
basophil,130680,12552.0,590.1564154624939,2.208063051748683
basophil,130680,9600.5,993.7026582956314,8.184821024983808
basophil,130680,11606.5,775.7371488809586,4.125893747220949
basophil,130680,11138.5,622.3401802778244,2.7670633967187315
basophil,130680,10770.0,537.5289974212646,2.1349033948755536
basophil,130680,10029.0,393.9898945093155,1.2316935582359263
basophil,130680,11097.0,541.8721444606781,2.1056112985682485
basophil,130680,13230.5,659.5117534399033,2.616127814683144
basophil,130680,11989.0,519.5289978981018,1.7915410423814597
basophil,130680,10157.5,674.1391702890396,3.5604298166153163
basophil,130680,13001.0,846.1219235658646,4.382069626677402
basophil,130680,9983.5,497.00208723545074,1.9689003625760348
basophil,130680,12150.5,626.340179681778,2.5693101426593987
basophil,130680,11286.0,523.2447273731232,1.9304555738270546
basophil,130680,9712.0,394.81832242012024,1.2772504370901296
basophil,130680,12467.5,441.88938879966736,1.2463439354795989
basophil,135054,11296.5,582.3990548849106,2.389392809338497
basophil,135054,10337.0,457.10259222984314,1.6085071216131632
basophil,130680,10964.0,523.0437177419662,1.9856243474580004
basophil,130680,13841.0,681.0681017637253,2.66688167960447
basophil,130680,13359.0,500.4163007736206,1.4916917314719769
basophil,135054,11245.5,456.51680612564087,1.474772078021487
basophil,130680,9082.0,363.0193325281143,1.154697289225974
basophil,130680,10182.0,446.7594459056854,1.5599279174189202
basophil,130680,10325.5,588.0559096336365,2.6651170178813066
basophil,130680,14154.5,515.8305135965347,1.4959244520696713
basophil,130680,12381.0,598.1564146280289,2.2996616420348692
basophil,130680,13252.5,644.0559079647064,2.490803457344173
basophil,130680,13784.0,727.4945068359375,3.055443858827314
basophil,130680,14902.5,704.1391696929932,2.6475734244834923
basophil,130680,8943.5,507.83051359653473,2.2946698503613736
basophil,130680,9646.0,702.5239453315735,4.071600337218932
basophil,130680,15193.0,695.6955189704895,2.5350411314369903
basophil,130680,9069.0,675.411247253418,4.002831519905898
basophil,130680,12188.0,743.6955193281174,3.6111707188860818
basophil,130680,9345.5,525.4873678684235,2.3513222593227576
basophil,130680,11557.0,496.21529030799866,1.695451252794761
basophil,130680,7131.0,373.16146743297577,1.5539365578878648
basophil,130680,10394.0,522.2152906656265,2.087885082988785
basophil,130680,13460.5,501.0020874738693,1.4839115474146873
basophil,130680,9535.0,863.0924872159958,6.217046436479076
basophil,130680,11478.5,462.5168056488037,1.4830644766356185
basophil,130680,14043.0,1099.54327917099,6.851014658881158
basophil,130680,9584.0,487.2447279691696,1.9712314902402133
basophil,130680,11266.5,685.3107430934906,3.3172346634102072
basophil,130680,11645.5,653.0264717340469,2.914026987186799
basophil,130680,10561.0,788.4650696516037,4.684357257168961
basophil,130680,12125.5,748.4234410524368,3.6760824440434514
basophil,130680,8128.5,665.9970350265503,4.342344921064601
basophil,130680,11131.0,478.27416586875916,1.6353465501883748
basophil,130680,12823.5,866.3056899309158,4.657210775059658
basophil,130680,13518.0,486.0731554031372,1.3908521537607414
basophil,130680,9754.0,492.9015815258026,1.9821102527937884
basophil,130680,10354.0,644.7838312387466,3.195289794053084
basophil,130680,8635.5,1098.7564816474915,11.125141604118628
basophil,130680,10683.0,467.445738196373,1.6276436070248979
basophil,130680,10232.5,536.1147847175598,2.235238921018565
basophil,130680,13303.0,457.1025924682617,1.2498788343576828
basophil,130680,12440.5,641.6538883447647,2.6336251517737557
basophil,130680,10003.5,413.0609619617462,1.3572706682709572
basophil,130680,7880.5,401.7472538948059,1.6298295827406803
basophil,130680,10430.5,510.31579542160034,1.9868406203253672
basophil,130680,14349.5,846.0214195251465,3.969319745998534
basophil,130680,9466.0,649.068102478981,3.5416380068522084
basophil,130680,9555.5,552.6000655889511,2.543071573801753
basophil,130680,16244.5,493.14422273635864,1.1913289261822309
basophil,130680,9601.0,510.5584363937378,2.1605512864065197
basophil,130680,10716.5,633.3107423782349,2.9783167028206416
basophil,130680,11348.0,555.6711337566376,2.165242194898255
basophil,130680,7761.5,689.168607711792,4.869624206058216
basophil,130680,11752.5,647.854899764061,2.841943054791215
basophil,130680,11721.0,494.5584353208542,1.6605834200859355
basophil,130680,12927.5,638.5411909818649,2.509882701954668
basophil,130680,9544.0,439.4457383155823,1.6101643968737533
basophil,130680,13600.5,626.3990552425385,2.295817961287159
basophil,130680,15150.0,778.3229345083237,3.181977898284638
basophil,135054,13924.5,866.163553237915,4.2875612499275
basophil,130680,14741.0,626.4406859874725,2.1184738265350678
basophil,130680,8770.0,668.9259670972824,4.060192765200848
basophil,130680,9127.5,585.5706295967102,2.989488353487774
basophil,130680,12359.0,501.5289980173111,1.6195669327369913
basophil,130680,14059.0,613.1269775629044,2.12782817916409
basophil,130680,10130.5,687.6538894176483,3.7144888800874774
basophil,130680,11906.5,1252.094574213028,10.478045665451225
basophil,130680,14512.0,715.0092269182205,2.803407034333495
basophil,130680,11844.5,490.3746702671051,1.6155836966830526
basophil,130680,13987.5,600.8843369483948,2.054148343039612
basophil,130680,12615.0,722.3818117380142,3.2918230848150754
basophil,130680,10648.5,916.9331064224243,6.283143920568215
basophil,130680,11223.0,534.700572013855,2.0272274138229402
basophil,130680,11530.0,436.6173117160797,1.3157177429227176
basophil,130680,10208.5,598.9432120323181,2.7964013137494996
basophil,130680,8225.0,436.2741655111313,1.8415063566897165
basophil,130680,7104.0,579.8132687807083,3.7658540355843737
basophil,130680,9446.0,398.33304047584534,1.3367027984641178
basophil,130680,8297.0,542.7005709409714,2.8248123470803495
basophil,130680,9242.0,546.7005710601807,2.5734943959726255
basophil,130680,12877.0,808.1219238042831,4.035796119083675
basophil,130680,11106.0,470.2741652727127,1.5846549416985818
basophil,130680,11711.5,792.3645658493042,4.26606732478708
basophil,130680,9072.0,691.9554048776627,4.199942129519313
basophil,135054,12293.0,511.5878734588623,1.6942314427090954
basophil,130680,10543.0,846.6072067022324,5.40990765069876
basophil,130680,14301.5,1211.8103046417236,8.17104924587935
basophil,130680,8082.0,405.84775936603546,1.6218011167113437
basophil,130680,11038.5,434.5756810903549,1.3614788933592488
basophil,130680,12111.0,783.9797891378403,4.038497937634886
basophil,130680,7930.0,589.8132690191269,3.490969270654973
basophil,130680,12979.0,835.6366429328918,4.281380778083773
basophil,130680,15126.5,885.0752419233322,4.121089715853213
basophil,130680,13167.5,659.7960231304169,2.6309112378578576
basophil,130680,12539.0,672.3818100690842,2.869188923225203
basophil,130680,8002.5,452.173660159111,2.0331759971368424
basophil,130680,13961.0,556.357425570488,1.7643363693038947
basophil,130680,12619.5,736.1391705274582,3.417179898600957
basophil,130680,9428.0,833.9209140539169,5.869759313288541
basophil,130680,10397.0,525.9310193061829,2.1170916747932242
basophil,130680,10923.0,692.7249571084976,3.4959875005421868
basophil,130680,10548.5,539.9137740135193,2.1991165300076783
basophil,130680,8411.5,483.97265017032623,2.21594168096882
basophil,130680,7784.5,503.9137736558914,2.59580384559473
basophil,130680,12590.5,852.3056901693344,4.591323929296353
basophil,130680,13861.5,829.6782734394073,3.9518398986963588
basophil,135054,9035.0,449.10259222984314,1.7764504679431345
basophil,130680,7491.0,486.07315397262573,2.509883767704176
basophil,130680,10252.0,467.9310201406479,1.699594086546125
basophil,130680,15621.0,950.1463094949722,4.598987987905333
basophil,130680,12047.5,662.4823155403137,2.8989570444924038
basophil,130680,12646.5,1140.1290637254715,8.179520043864878
basophil,130680,10884.5,578.3157951831818,2.445185211132775
basophil,130680,7793.5,377.74725472927094,1.4570022747961568
basophil,130680,13738.5,645.8549002408981,2.4161324373786806
basophil,130680,9123.0,725.210237622261,4.587544750338327
basophil,130680,9513.5,401.60511922836304,1.3491128958998646
basophil,130680,10476.0,518.5584363937378,2.0426316389922294
basophil,130680,12353.0,1492.0184535980225,14.340559104891225
basophil,130680,6864.5,351.26197278499603,1.4303538815453216
basophil,130680,15111.5,643.369619011879,2.179734802528126
basophil,130680,9379.0,455.102591753006,1.7573255269598325
basophil,130680,14444.0,769.9797896146774,3.266339389601055
basophil,135054,11364.5,455.3452332019806,1.451848806894023
basophil,130680,10810.5,603.9137743711472,2.6846904969410885
basophil,130680,12105.0,581.8132693767548,2.225320588968525
basophil,130680,7382.0,708.0386648178101,5.40418296306739
basophil,130680,12411.5,548.658940911293,1.9300598926234018
basophil,130680,9601.5,457.6883786916733,1.736164293930214
basophil,130680,9060.5,870.9919825792313,6.662945884843564
basophil,130680,12373.5,1332.9230015277863,11.426354613586689
basophil,130680,9919.5,1061.3595117330551,9.03702298534291
basophil,135054,10674.0,479.9310199022293,1.717198813147768
basophil,130680,8271.5,631.6538887023926,3.83852355714279
basophil,130680,16873.0,1199.425527215004,6.784914897656376
basophil,130680,9803.5,742.4234410524368,4.4741684830120345
basophil,130680,8405.0,533.8721433877945,2.6985280671876057
basophil,130680,8645.0,434.7594473361969,1.7398956182508278
basophil,130680,11073.5,526.9432122707367,1.995413265942013
basophil,130680,15284.5,862.4478250741959,3.8726171315642195
basophil,130680,8900.0,602.641695857048,3.247270614015629
basophil,135054,14092.5,521.9726490974426,1.5385003039841176
basophil,130680,9444.5,440.516806602478,1.63506916922515
basophil,130680,13297.5,756.3645657300949,3.423595812530854
basophil,130680,11051.5,459.8893895149231,1.5229150810493417
basophil,130680,10828.5,971.5605221986771,6.936838033343801
basophil,130680,13680.0,980.1463109254837,5.588379076104735
basophil,130680,14106.0,964.4061957597733,5.246941717028874
basophil,130680,7975.0,463.7888842821121,2.1463478883562743
basophil,130680,11944.0,513.3868633508682,1.7560215633108067
basophil,130680,7055.0,482.41630029678345,2.6250468891864056
basophil,130680,9832.0,474.41630148887634,1.8216606327131961
basophil,130680,12715.5,527.6295039653778,1.7422675126805445
basophil,130680,12560.0,717.1513619422913,3.258533210484063
basophil,130680,10435.0,563.5289984941483,2.4217550888035904
basophil,130680,11803.5,634.5411915779114,2.714557036608502
basophil,135054,17088.5,759.2518684864044,2.684466149449772
basophil,130680,11555.0,650.9259668588638,2.9179871822434924
basophil,130680,8473.5,529.4873678684235,2.632925126873193
basophil,130680,13025.0,804.4650700092316,3.953910071716812
basophil,130680,11984.0,445.9310200214386,1.3204552983684406
basophil,130680,8735.5,471.00208699703217,2.0209149231294377
basophil,130680,14661.0,739.5533835887909,2.968695122879815
basophil,135054,11527.5,591.2274812459946,2.4130383841219905
basophil,130680,8757.0,620.84270632267,3.5026597599806926
basophil,130680,11946.0,628.9259663820267,2.6349154080569126
basophil,130680,9525.0,439.5878735780716,1.6144201098377082
basophil,130680,9178.0,479.93101930618286,1.9970995953378978
basophil,130680,13098.5,571.0853470563889,1.9813929155807595
basophil,130680,11394.5,489.2863577604294,1.6719414978894265
basophil,130680,13055.5,521.2863571643829,1.6563394459586385
basophil,130680,12811.5,617.9137749671936,2.3716243947794227
basophil,130680,10045.0,540.4995608329773,2.3143598460172456
basophil,130680,11679.0,480.0731551647186,1.5703603487436115
basophil,130680,9125.5,771.7371481657028,5.193645205377804
basophil,130680,11320.5,644.6833264827728,2.9215774462020025
basophil,130680,8564.0,547.0437175035477,2.7807218336694586
basophil,130680,9850.0,659.7543935775757,3.5165636905021933
basophil,130680,11032.5,485.83051431179047,1.7024947342326007
basophil,130680,10765.0,586.641695857048,2.544028408779559
basophil,130680,9259.0,453.58787298202515,1.768271395360515
basophil,130680,12668.0,585.3279882669449,2.1521902682766814
basophil,130680,9141.0,508.2152898311615,2.248494764398455
basophil,130680,12910.0,984.1463100910187,5.9701223385981494
basophil,130680,10994.5,477.54624342918396,1.6506139778919888
basophil,130680,11853.0,559.1858522891998,2.0992985294369575
basophil,135054,12410.5,542.3990558385849,1.8864213665857936
basophil,130680,13520.0,919.862038731575,4.9803382241652265
basophil,135054,12097.5,609.8548991680145,2.446513064166176
basophil,130680,13580.0,616.6416956186295,2.2282101099475975
basophil,130680,9045.0,592.8427070379257,3.092149820531078
basophil,130680,7768.5,399.8893896341324,1.638071023538697
basophil,130680,13116.0,1000.832602262497,6.077313165360463
basophil,130680,11893.5,777.2518681287766,4.042071655441892
basophil,130680,12641.5,578.3990556001663,2.1059433154556073
basophil,130680,11954.0,509.04371762275696,1.724991853475775
basophil,130680,8922.5,461.002086520195,1.895437032182026
basophil,130680,11603.5,598.3990557193756,2.4557430773363826
basophil,130680,7992.0,371.9898945093155,1.377834150213874
basophil,130680,11356.5,533.0853470563889,1.9913111301029967
basophil,130680,9932.0,577.1025928258896,2.6684524977389095
basophil,130680,11555.0,511.38686287403107,1.8010232548004619
basophil,130680,9285.5,652.8254616260529,3.6524056898915997
basophil,130680,12578.5,460.31579518318176,1.3405191940804304
basophil,130680,10792.5,462.03152418136597,1.5740238013127512
basophil,130680,9991.5,844.991982460022,5.686756330822709
basophil,130680,8565.0,408.13202953338623,1.5476192617600715
basophil,130680,11876.0,582.357425570488,2.2724753550991723
basophil,130680,14954.0,584.0142800807953,1.8150128016011018
basophil,130680,8683.5,915.4772628545761,7.680516956359763
basophil,130680,10977.5,498.3157949447632,1.8000973656878192
basophil,130680,11769.0,968.1463098526001,6.337712905740073
basophil,130680,10039.0,428.96045684814453,1.458593252199644
basophil,130680,12480.5,539.4284936189651,1.855350293574667
basophil,130680,10467.0,840.7493413686752,5.37404109756286
basophil,130680,10612.5,497.2863575220108,1.85432358788318
basophil,130680,9664.5,906.6488370895386,6.768445920224593
basophil,130680,11336.5,568.256921172142,2.266734275019827
basophil,130680,8733.0,633.2691133022308,3.654292350889556
basophil,130680,12511.0,602.7838314771652,2.3111136426884964
basophil,130680,8761.5,876.5066998004913,6.977858378769278
basophil,130680,11927.5,705.6538883447647,3.322187873526111
basophil,130680,9858.0,514.274165391922,2.1349648944698263
basophil,130680,10915.5,567.2274823188782,2.345638226949181
basophil,130680,12593.0,487.2447271347046,1.5002209590845397
basophil,130680,10038.0,445.93101930618286,1.576443140554311
basophil,130680,8892.0,748.5239453315735,5.0142049117681395
basophil,130680,12355.5,483.48736929893494,1.5055669649130603
basophil,130680,10275.5,870.2468152046204,5.865054574363639
basophil,130680,9299.0,408.3330397605896,1.4268651531185073
basophil,130680,10882.0,839.0924866199493,5.148741394906939
basophil,130680,11779.5,543.6295038461685,1.9965000109280113
basophil,130680,10876.0,1180.7392345666885,10.200675359770369
basophil,130680,11950.5,445.00208806991577,1.3186458046602136
basophil,130680,14872.0,588.0142802000046,1.850105548943539
basophil,130680,12492.0,467.58787417411804,1.3927867957367173
basophil,130680,12747.0,594.156414270401,2.2038586173405044
basophil,130680,11614.5,446.03152453899384,1.3630780592162393
basophil,130680,15599.0,621.2691123485565,1.9690325819379442
basophil,130680,11169.0,484.41630029678345,1.6719117191097634
basophil,130680,11903.5,568.0559092760086,2.1572358237297586
basophil,130680,12437.0,544.8427067995071,1.899401538153892
basophil,130680,9321.0,572.4995610713959,2.7981947929286775
basophil,130680,9292.0,468.75944662094116,1.881832655715143
basophil,130680,8728.0,461.44573950767517,1.9414073945874555
basophil,130680,14270.5,661.8548990488052,2.442735937519084
basophil,135054,10055.5,515.9726498126984,2.10688013704267
basophil,130680,9880.0,545.8721442222595,2.400021085050819
basophil,130680,12155.5,1016.531084895134,6.764857233013416
basophil,130680,8697.0,920.6904654502869,7.756181391830218
basophil,130680,7465.5,441.2030974626541,2.0749533714820134
basophil,130680,11988.5,449.3452339172363,1.340249233683121
basophil,130680,8345.0,446.1320296525955,1.8979755053154717
basophil,130680,9746.0,441.5878736972809,1.5922014190924378
basophil,130680,11558.5,670.68332695961,3.0968750177790194
basophil,130680,10546.0,460.274165391922,1.5985843882302329
basophil,130680,13865.0,615.9554045200348,2.177553341874975
